max_depth,reproduction,mutation_probability,leaf_inner_swap_probability,crossover_probability,succesion,accuracy,min_score,max_score,std_dev
5,proportional,0.4,0.0,0.0,generational,0.4603159663865546,0.2941176470588235,0.7352941176470589,0.07467567701931498
5,proportional,0.4,0.0,0.0,elite_2,0.5018890756302521,0.3235294117647059,0.7058823529411765,0.08267378045063277
5,proportional,0.4,0.0,0.4,generational,0.4683294117647058,0.2941176470588235,0.6764705882352942,0.08675423901969222
5,proportional,0.4,0.0,0.4,elite_2,0.5412235294117648,0.3235294117647059,0.8823529411764706,0.10196296714861404
5,proportional,0.4,0.3,0.0,generational,0.4725310924369747,0.2941176470588235,0.6764705882352942,0.08904924858791971
5,proportional,0.4,0.3,0.0,elite_2,0.5139697478991596,0.2647058823529412,0.7941176470588235,0.10467551480724056
5,proportional,0.4,0.3,0.4,generational,0.46550588235294116,0.2941176470588235,0.6764705882352942,0.08016202433050075
5,proportional,0.4,0.3,0.4,elite_2,0.5219831932773109,0.3235294117647059,0.7647058823529411,0.09397391534400251
5,proportional,0.8,0.0,0.0,generational,0.4656201680672269,0.2941176470588235,0.6470588235294118,0.06644400614608968
5,proportional,0.8,0.0,0.0,elite_2,0.5189714285714285,0.3235294117647059,0.7647058823529411,0.09539222731492963
5,proportional,0.8,0.0,0.4,generational,0.45467563025210084,0.3235294117647059,0.6470588235294118,0.07341223238526134
5,proportional,0.8,0.0,0.4,elite_2,0.5432806722689075,0.2941176470588235,0.7941176470588235,0.09258229440695669
5,proportional,0.8,0.3,0.0,generational,0.47015126050420164,0.3235294117647059,0.6470588235294118,0.06864910968373722
5,proportional,0.8,0.3,0.0,elite_2,0.5310857142857143,0.3235294117647059,0.8235294117647058,0.09200647034188825
5,proportional,0.8,0.3,0.4,generational,0.4704134453781512,0.3428571428571428,0.6176470588235294,0.06716665911165057
5,proportional,0.8,0.3,0.4,elite_2,0.5300302521008403,0.2941176470588235,0.7941176470588235,0.10138874236157681
5,rank_0.05,0.4,0.0,0.0,generational,0.45302857142857145,0.2352941176470588,0.7058823529411765,0.08295195866905083
5,rank_0.05,0.4,0.0,0.0,elite_2,0.5112201680672269,0.2941176470588235,0.7941176470588235,0.09720532621166217
5,rank_0.05,0.4,0.0,0.4,generational,0.4615394957983193,0.2352941176470588,0.7058823529411765,0.08331702710606531
5,rank_0.05,0.4,0.0,0.4,elite_2,0.5036033613445379,0.2941176470588235,0.8235294117647058,0.09400466003915615
5,rank_0.05,0.4,0.3,0.0,generational,0.470218487394958,0.3235294117647059,0.7058823529411765,0.08261319182461949
5,rank_0.05,0.4,0.3,0.0,elite_2,0.5123764705882352,0.2941176470588235,0.7941176470588235,0.09115972203895445
5,rank_0.05,0.4,0.3,0.4,generational,0.46522352941176465,0.2941176470588235,0.7058823529411765,0.07547858229525642
5,rank_0.05,0.4,0.3,0.4,elite_2,0.49856806722689073,0.2941176470588235,0.7647058823529411,0.08700500403010833
5,rank_0.05,0.8,0.0,0.0,generational,0.4576806722689075,0.2941176470588235,0.6764705882352942,0.07906433556519278
5,rank_0.05,0.8,0.0,0.0,elite_2,0.5032268907563026,0.2647058823529412,0.8235294117647058,0.10316619483685399
5,rank_0.05,0.8,0.0,0.4,generational,0.4560941176470588,0.2941176470588235,0.6176470588235294,0.07103800352189643
5,rank_0.05,0.8,0.0,0.4,elite_2,0.5179764705882353,0.3235294117647059,0.7647058823529411,0.10088832191610003
5,rank_0.05,0.8,0.3,0.0,generational,0.45964369747899153,0.2647058823529412,0.6764705882352942,0.07373683819995361
5,rank_0.05,0.8,0.3,0.0,elite_2,0.5028302521008403,0.2647058823529412,0.7647058823529411,0.10245496986523296
5,rank_0.05,0.8,0.3,0.4,generational,0.4605579831932773,0.2941176470588235,0.6764705882352942,0.07802200943647122
5,rank_0.05,0.8,0.3,0.4,elite_2,0.5192941176470588,0.3235294117647059,0.8235294117647058,0.09777144368951338
5,truncation_0.8,0.4,0.0,0.0,generational,0.45768739495798316,0.3235294117647059,0.7058823529411765,0.0702915462651096
5,truncation_0.8,0.4,0.0,0.0,elite_2,0.5199058823529412,0.3235294117647059,0.8235294117647058,0.09370154601838626
5,truncation_0.8,0.4,0.0,0.4,generational,0.4577613445378151,0.2941176470588235,0.7058823529411765,0.07930632237498134
5,truncation_0.8,0.4,0.0,0.4,elite_2,0.5313546218487395,0.3235294117647059,0.7647058823529411,0.1018465663900317
5,truncation_0.8,0.4,0.3,0.0,generational,0.47818487394957976,0.2941176470588235,0.6470588235294118,0.07168582189562257
5,truncation_0.8,0.4,0.3,0.0,elite_2,0.5371899159663865,0.3235294117647059,0.7647058823529411,0.09797093968212522
5,truncation_0.8,0.4,0.3,0.4,generational,0.4582184873949579,0.2647058823529412,0.6764705882352942,0.07853569492558869
5,truncation_0.8,0.4,0.3,0.4,elite_2,0.5222789915966386,0.2941176470588235,0.7647058823529411,0.10033705937776508
5,truncation_0.8,0.8,0.0,0.0,generational,0.4649680672268907,0.2647058823529412,0.7352941176470589,0.08133162258656707
5,truncation_0.8,0.8,0.0,0.0,elite_2,0.5032067226890756,0.2352941176470588,0.7647058823529411,0.09720340035145189
5,truncation_0.8,0.8,0.0,0.4,generational,0.4659428571428571,0.2941176470588235,0.6764705882352942,0.08399067593742485
5,truncation_0.8,0.8,0.0,0.4,elite_2,0.5257747899159664,0.2941176470588235,0.8235294117647058,0.10946865592394114
5,truncation_0.8,0.8,0.3,0.0,generational,0.4663394957983193,0.2941176470588235,0.6470588235294118,0.06985463978433552
5,truncation_0.8,0.8,0.3,0.0,elite_2,0.5300705882352941,0.3235294117647059,0.7941176470588235,0.09236989507722629
5,truncation_0.8,0.8,0.3,0.4,generational,0.4685109243697479,0.2941176470588235,0.7058823529411765,0.08355137968155377
5,truncation_0.8,0.8,0.3,0.4,elite_2,0.5137546218487394,0.3235294117647059,0.7647058823529411,0.10090410561604979
5,tournament_2,0.4,0.0,0.0,generational,0.5106554621848739,0.2647058823529412,0.8235294117647058,0.10607062652063054
5,tournament_2,0.4,0.0,0.0,elite_2,0.5078655462184873,0.2941176470588235,0.7941176470588235,0.09301296677316072
5,tournament_2,0.4,0.0,0.4,generational,0.4973109243697479,0.2941176470588235,0.8235294117647058,0.10185336468388465
5,tournament_2,0.4,0.0,0.4,elite_2,0.5476705882352941,0.2941176470588235,0.7647058823529411,0.09635918291335487
5,tournament_2,0.4,0.3,0.0,generational,0.4948302521008403,0.3235294117647059,0.7647058823529411,0.08734698883719554
5,tournament_2,0.4,0.3,0.0,elite_2,0.5352605042016807,0.3235294117647059,0.8235294117647058,0.09778379123976495
5,tournament_2,0.4,0.3,0.4,generational,0.49700840336134455,0.2647058823529412,0.8235294117647058,0.09308579803904157
5,tournament_2,0.4,0.3,0.4,elite_2,0.5327193277310924,0.3529411764705882,0.7941176470588235,0.10403517157429407
5,tournament_2,0.8,0.0,0.0,generational,0.4849411764705882,0.2941176470588235,0.6764705882352942,0.0822872619965108
5,tournament_2,0.8,0.0,0.0,elite_2,0.5301176470588236,0.3235294117647059,0.7941176470588235,0.09442238065592717
5,tournament_2,0.8,0.0,0.4,generational,0.5017882352941176,0.2941176470588235,0.7941176470588235,0.09660700366781338
5,tournament_2,0.8,0.0,0.4,elite_2,0.5451563025210084,0.2941176470588235,0.8235294117647058,0.09932098056181218
5,tournament_2,0.8,0.3,0.0,generational,0.4943529411764706,0.3235294117647059,0.7352941176470589,0.08942145056854188
5,tournament_2,0.8,0.3,0.0,elite_2,0.5662521008403361,0.3235294117647059,0.8529411764705882,0.10463267489636281
5,tournament_2,0.8,0.3,0.4,generational,0.49667226890756294,0.2941176470588235,0.7647058823529411,0.08986239388241957
5,tournament_2,0.8,0.3,0.4,elite_2,0.5653176470588235,0.3235294117647059,0.7647058823529411,0.09465471980290029
20,proportional,0.4,0.0,0.0,generational,0.4645512605042017,0.3235294117647059,0.7058823529411765,0.08162747883900404
20,proportional,0.4,0.0,0.0,elite_2,0.492490756302521,0.3235294117647059,0.7941176470588235,0.08924857671671327
20,proportional,0.4,0.0,0.4,generational,0.47793613445378147,0.2647058823529412,0.6764705882352942,0.08811347772282885
20,proportional,0.4,0.0,0.4,elite_2,0.531872268907563,0.3235294117647059,0.7941176470588235,0.0913015966876178
20,proportional,0.4,0.3,0.0,generational,0.46923025210084035,0.2941176470588235,0.7058823529411765,0.08382522168450124
20,proportional,0.4,0.3,0.0,elite_2,0.5294453781512605,0.3529411764705882,0.8235294117647058,0.09604882049701872
20,proportional,0.4,0.3,0.4,generational,0.46812100840336135,0.2352941176470588,0.7352941176470589,0.08218935462232849
20,proportional,0.4,0.3,0.4,elite_2,0.5055663865546218,0.3235294117647059,0.7352941176470589,0.0943610988935742
20,proportional,0.8,0.0,0.0,generational,0.4698218487394958,0.2941176470588235,0.6470588235294118,0.06581543990548545
20,proportional,0.8,0.0,0.0,elite_2,0.5255462184873949,0.3235294117647059,0.8235294117647058,0.10604487391624567
20,proportional,0.8,0.0,0.4,generational,0.46619159663865545,0.2941176470588235,0.7352941176470589,0.08162718246964196
20,proportional,0.8,0.0,0.4,elite_2,0.5420840336134454,0.3235294117647059,0.7941176470588235,0.10679329493671852
20,proportional,0.8,0.3,0.0,generational,0.47015126050420164,0.2941176470588235,0.6470588235294118,0.07345464192088971
20,proportional,0.8,0.3,0.0,elite_2,0.5358050420168067,0.3235294117647059,0.7647058823529411,0.09700291386657021
20,proportional,0.8,0.3,0.4,generational,0.47066218487394956,0.2941176470588235,0.6470588235294118,0.07628171994331702
20,proportional,0.8,0.3,0.4,elite_2,0.5285109243697479,0.2941176470588235,0.7647058823529411,0.09953857153897964
20,rank_0.05,0.4,0.0,0.0,generational,0.455872268907563,0.2352941176470588,0.7058823529411765,0.0821813077515176
20,rank_0.05,0.4,0.0,0.0,elite_2,0.5074554621848739,0.2941176470588235,0.7941176470588235,0.10360315562476541
20,rank_0.05,0.4,0.0,0.4,generational,0.4542588235294117,0.2941176470588235,0.6764705882352942,0.075675819530785
20,rank_0.05,0.4,0.0,0.4,elite_2,0.5218285714285714,0.3235294117647059,0.7647058823529411,0.0924509873802084
20,rank_0.05,0.4,0.3,0.0,generational,0.4723563025210084,0.2941176470588235,0.7058823529411765,0.07965431039593862
20,rank_0.05,0.4,0.3,0.0,elite_2,0.5018621848739496,0.2352941176470588,0.7647058823529411,0.09180304472585113
20,rank_0.05,0.4,0.3,0.4,generational,0.45914621848739495,0.2647058823529412,0.7058823529411765,0.084624365914856
20,rank_0.05,0.4,0.3,0.4,elite_2,0.5085848739495799,0.3529411764705882,0.7941176470588235,0.09337650527303937
20,rank_0.05,0.8,0.0,0.0,generational,0.4551193277310924,0.2941176470588235,0.7352941176470589,0.08394527045136212
20,rank_0.05,0.8,0.0,0.0,elite_2,0.5036840336134454,0.2647058823529412,0.8235294117647058,0.09688506682732718
20,rank_0.05,0.8,0.0,0.4,generational,0.46174789915966385,0.2941176470588235,0.6764705882352942,0.07834969575415467
20,rank_0.05,0.8,0.0,0.4,elite_2,0.5162957983193277,0.2941176470588235,0.7647058823529411,0.09477951068432448
20,rank_0.05,0.8,0.3,0.0,generational,0.46296470588235294,0.2647058823529412,0.7058823529411765,0.07365343496183505
20,rank_0.05,0.8,0.3,0.0,elite_2,0.5099159663865546,0.2941176470588235,0.8235294117647058,0.09387675868627218
20,rank_0.05,0.8,0.3,0.4,generational,0.46739495798319325,0.2647058823529412,0.6470588235294118,0.07958844894055121
20,rank_0.05,0.8,0.3,0.4,elite_2,0.5058823529411764,0.3235294117647059,0.8235294117647058,0.09330130174361316
20,truncation_0.8,0.4,0.0,0.0,generational,0.4588705882352941,0.2941176470588235,0.6176470588235294,0.07263098288628325
20,truncation_0.8,0.4,0.0,0.0,elite_2,0.5166386554621849,0.3235294117647059,0.7941176470588235,0.09774328311191244
20,truncation_0.8,0.4,0.0,0.4,generational,0.45776806722689073,0.2941176470588235,0.6764705882352942,0.07390173357884845
20,truncation_0.8,0.4,0.0,0.4,elite_2,0.5221243697478992,0.2647058823529412,0.7941176470588235,0.10808252158710477
20,truncation_0.8,0.4,0.3,0.0,generational,0.4721008403361344,0.2941176470588235,0.6764705882352942,0.07641993085285169
20,truncation_0.8,0.4,0.3,0.0,elite_2,0.5320403361344538,0.2647058823529412,0.8235294117647058,0.10366244933054929
20,truncation_0.8,0.4,0.3,0.4,generational,0.46291092436974784,0.2941176470588235,0.7647058823529411,0.07692591735991751
20,truncation_0.8,0.4,0.3,0.4,elite_2,0.5295394957983194,0.3714285714285714,0.7941176470588235,0.08906412513862955
20,truncation_0.8,0.8,0.0,0.0,generational,0.46050420168067224,0.2647058823529412,0.6176470588235294,0.07034546280669439
20,truncation_0.8,0.8,0.0,0.0,elite_2,0.5081613445378151,0.2352941176470588,0.7647058823529411,0.10079287624467596
20,truncation_0.8,0.8,0.0,0.4,generational,0.4650285714285714,0.2647058823529412,0.7941176470588235,0.08482561071627932
20,truncation_0.8,0.8,0.0,0.4,elite_2,0.5339563025210085,0.2647058823529412,0.7941176470588235,0.09235155223979583
20,truncation_0.8,0.8,0.3,0.0,generational,0.45513277310924366,0.2941176470588235,0.6470588235294118,0.07466698514523626
20,truncation_0.8,0.8,0.3,0.0,elite_2,0.5274016806722689,0.2941176470588235,0.8235294117647058,0.10138283054202482
20,truncation_0.8,0.8,0.3,0.4,generational,0.4704134453781512,0.2941176470588235,0.6470588235294118,0.07546496320263796
20,truncation_0.8,0.8,0.3,0.4,elite_2,0.5406924369747899,0.3235294117647059,0.8235294117647058,0.09743108954730821
20,tournament_2,0.4,0.0,0.0,generational,0.5012773109243698,0.2647058823529412,0.7941176470588235,0.10636807872671497
20,tournament_2,0.4,0.0,0.0,elite_2,0.5104806722689075,0.3235294117647059,0.7352941176470589,0.08305773669444223
20,tournament_2,0.4,0.0,0.4,generational,0.5009008403361345,0.3235294117647059,0.7941176470588235,0.09935595248836034
20,tournament_2,0.4,0.0,0.4,elite_2,0.5304470588235294,0.3529411764705882,0.7352941176470589,0.0926567863822681
20,tournament_2,0.4,0.3,0.0,generational,0.5110521008403361,0.3235294117647059,0.7647058823529411,0.0907672237236877
20,tournament_2,0.4,0.3,0.0,elite_2,0.5256403361344537,0.2941176470588235,0.8823529411764706,0.10123761851232477
20,tournament_2,0.4,0.3,0.4,generational,0.49928067226890754,0.2941176470588235,0.7941176470588235,0.0997349910336528
20,tournament_2,0.4,0.3,0.4,elite_2,0.540053781512605,0.3235294117647059,0.8235294117647058,0.09756313751634102
20,tournament_2,0.8,0.0,0.0,generational,0.4804840336134453,0.2941176470588235,0.7058823529411765,0.08229918305586266
20,tournament_2,0.8,0.0,0.0,elite_2,0.5299563025210083,0.2647058823529412,0.8235294117647058,0.10634685661034039
20,tournament_2,0.8,0.0,0.4,generational,0.49371428571428566,0.3235294117647059,0.7352941176470589,0.09090938165801177
20,tournament_2,0.8,0.0,0.4,elite_2,0.5468571428571428,0.2941176470588235,0.8235294117647058,0.09596981173795242
20,tournament_2,0.8,0.3,0.0,generational,0.4920470588235294,0.2941176470588235,0.7941176470588235,0.09122898702798281
20,tournament_2,0.8,0.3,0.0,elite_2,0.5487327731092437,0.3235294117647059,0.8235294117647058,0.09574715168692141
20,tournament_2,0.8,0.3,0.4,generational,0.4959731092436974,0.3235294117647059,0.7058823529411765,0.08251572307687663
20,tournament_2,0.8,0.3,0.4,elite_2,0.5310521008403362,0.3235294117647059,0.7647058823529411,0.0921688894480681
